filename,class,source,source_index,generator,width,height
backbone_701.jpg,fake,hf:ComplexDataLab/OpenFake,701,flux.2-klein-base-4b,1024,1024
backbone_702.jpg,real,hf:ComplexDataLab/OpenFake,702,laion,722,406
backbone_703.jpg,real,hf:ComplexDataLab/OpenFake,703,pexels,1066,1599
backbone_704.jpg,fake,hf:ComplexDataLab/OpenFake,704,sdxl-juggernaut,1024,1024
backbone_705.jpg,real,hf:ComplexDataLab/OpenFake,705,pexels,1066,1600
backbone_706.jpg,fake,hf:ComplexDataLab/OpenFake,706,seedream-v4.0,1200,1600
backbone_707.jpg,fake,hf:ComplexDataLab/OpenFake,707,flux.1-dev,768,1152
backbone_708.jpg,fake,hf:ComplexDataLab/OpenFake,708,sd-2.1,1248,832
backbone_709.jpg,real,hf:ComplexDataLab/OpenFake,709,pexels,1066,1600
backbone_710.jpg,fake,hf:ComplexDataLab/OpenFake,710,sdxl-realvis-v5,768,512
backbone_711.jpg,real,hf:ComplexDataLab/OpenFake,711,pexels,1600,900
backbone_712.jpg,fake,hf:ComplexDataLab/OpenFake,712,flux.1-dev,1024,768
backbone_713.jpg,real,hf:ComplexDataLab/OpenFake,713,pexels,1066,1599
backbone_714.jpg,real,hf:ComplexDataLab/OpenFake,714,pexels,1600,1066
backbone_715.jpg,real,hf:ComplexDataLab/OpenFake,715,laion,1009,1205
backbone_716.jpg,real,hf:ComplexDataLab/OpenFake,716,laion,960,635
backbone_717.jpg,fake,hf:ComplexDataLab/OpenFake,717,sd-3.5,1024,1024
backbone_718.jpg,fake,hf:ComplexDataLab/OpenFake,718,flux.1-schnell,768,1152
backbone_720.jpg,real,hf:ComplexDataLab/OpenFake,720,pexels,1205,1599
backbone_721.jpg,real,hf:ComplexDataLab/OpenFake,721,pexels,1600,1066
backbone_722.jpg,fake,hf:ComplexDataLab/OpenFake,722,sdxl-juggernaut,1024,512
backbone_723.jpg,real,hf:ComplexDataLab/OpenFake,723,laion,1024,711
backbone_724.jpg,fake,hf:ComplexDataLab/OpenFake,724,sdxl-epic-realism,1024,512
backbone_725.jpg,real,hf:ComplexDataLab/OpenFake,725,laion,1024,695
backbone_726.jpg,real,hf:ComplexDataLab/OpenFake,726,pexels,1600,1066
backbone_727.jpg,fake,hf:ComplexDataLab/OpenFake,727,sdxl,512,1024
backbone_728.jpg,real,hf:ComplexDataLab/OpenFake,728,pexels,1600,1066
backbone_729.jpg,real,hf:ComplexDataLab/OpenFake,729,laion,617,471
backbone_731.jpg,real,hf:ComplexDataLab/OpenFake,731,laion,620,620
backbone_732.jpg,real,hf:ComplexDataLab/OpenFake,732,laion,520,707
backbone_733.jpg,real,hf:ComplexDataLab/OpenFake,733,laion,539,600
backbone_734.jpg,real,hf:ComplexDataLab/OpenFake,734,laion,640,456
backbone_735.jpg,fake,hf:ComplexDataLab/OpenFake,735,ideogram-3.0,1248,832
backbone_736.jpg,real,hf:ComplexDataLab/OpenFake,736,laion,570,760
backbone_738.jpg,fake,hf:ComplexDataLab/OpenFake,738,sd-3.5,1152,768
backbone_739.jpg,real,hf:ComplexDataLab/OpenFake,739,laion,1200,800
backbone_740.jpg,real,hf:ComplexDataLab/OpenFake,740,pexels,1600,1066
backbone_741.jpg,fake,hf:ComplexDataLab/OpenFake,741,sdxl-turbo,512,512
backbone_745.jpg,fake,hf:ComplexDataLab/OpenFake,745,sd-1.5-dreamshaper,768,1152
backbone_746.jpg,real,hf:ComplexDataLab/OpenFake,746,pexels,1600,1066
backbone_747.jpg,fake,hf:ComplexDataLab/OpenFake,747,flux.1-schnell,1024,1024
backbone_748.jpg,fake,hf:ComplexDataLab/OpenFake,748,hidream-i1-full,880,1168
backbone_749.jpg,fake,hf:ComplexDataLab/OpenFake,749,flux-1.1-pro,896,1152
backbone_750.jpg,fake,hf:ComplexDataLab/OpenFake,750,sd-1.5-dreamshaper,512,1024
backbone_751.jpg,fake,hf:ComplexDataLab/OpenFake,751,flux.1-dev,512,1024
backbone_752.jpg,fake,hf:ComplexDataLab/OpenFake,752,flux-realism,1024,1024
backbone_753.jpg,real,hf:ComplexDataLab/OpenFake,753,pexels,1600,1066
backbone_754.jpg,fake,hf:ComplexDataLab/OpenFake,754,sdxl-touchofrealism,1024,1024
backbone_755.jpg,fake,hf:ComplexDataLab/OpenFake,755,sd-1.5-dreamshaper,512,1024
backbone_756.jpg,fake,hf:ComplexDataLab/OpenFake,756,sd-2.1,880,1168
backbone_757.jpg,real,hf:ComplexDataLab/OpenFake,757,pexels,1600,1066
backbone_758.jpg,real,hf:ComplexDataLab/OpenFake,758,pexels,1600,1066
backbone_759.jpg,fake,hf:ComplexDataLab/OpenFake,759,flux.1-dev,1024,512
backbone_760.jpg,real,hf:ComplexDataLab/OpenFake,760,laion,800,600
backbone_761.jpg,real,hf:ComplexDataLab/OpenFake,761,pexels,1600,1066
backbone_763.jpg,real,hf:ComplexDataLab/OpenFake,763,pexels,1600,1059
backbone_764.jpg,fake,hf:ComplexDataLab/OpenFake,764,sd-1.5-epicdream,1152,768
backbone_765.jpg,fake,hf:ComplexDataLab/OpenFake,765,flux.1-dev,512,1024
backbone_766.jpg,fake,hf:ComplexDataLab/OpenFake,766,flux-1.1-pro,1216,832
backbone_767.jpg,fake,hf:ComplexDataLab/OpenFake,767,sdxl-realvis-v5,1360,768
backbone_768.jpg,fake,hf:ComplexDataLab/OpenFake,768,gpt-image-1,1024,1536
backbone_769.jpg,fake,hf:ComplexDataLab/OpenFake,769,sd-3.5,1024,1024
backbone_770.jpg,fake,hf:ComplexDataLab/OpenFake,770,gpt-image-1,1024,1024
backbone_771.jpg,fake,hf:ComplexDataLab/OpenFake,771,sdxl-realvis-v5,768,1360
backbone_772.jpg,fake,hf:ComplexDataLab/OpenFake,772,imagen-4.0,768,1408
backbone_773.jpg,fake,hf:ComplexDataLab/OpenFake,773,sd-3.5,1024,768
backbone_775.jpg,fake,hf:ComplexDataLab/OpenFake,775,studio-ghibli-wan2.1-t2v-14b-v1.0,688,544
backbone_776.jpg,fake,hf:ComplexDataLab/OpenFake,776,flux.1-dev,1024,512
backbone_777.jpg,fake,hf:ComplexDataLab/OpenFake,777,sd-2.1,832,1248
backbone_778.jpg,real,hf:ComplexDataLab/OpenFake,778,laion,500,600
backbone_779.jpg,real,hf:ComplexDataLab/OpenFake,779,laion,1242,1192
backbone_780.jpg,real,hf:ComplexDataLab/OpenFake,780,pexels,1600,1066
backbone_781.jpg,real,hf:ComplexDataLab/OpenFake,781,laion,531,800
backbone_782.jpg,real,hf:ComplexDataLab/OpenFake,782,pexels,1280,1600
backbone_784.jpg,fake,hf:ComplexDataLab/OpenFake,784,flux.1-dev,512,1024
backbone_785.jpg,real,hf:ComplexDataLab/OpenFake,785,laion,1600,907
backbone_786.jpg,fake,hf:ComplexDataLab/OpenFake,786,sd-3.5,1024,1024
backbone_788.jpg,fake,hf:ComplexDataLab/OpenFake,788,midjourney-6,1024,1024
backbone_789.jpg,real,hf:ComplexDataLab/OpenFake,789,laion,720,480
backbone_791.jpg,real,hf:ComplexDataLab/OpenFake,791,pexels,1600,1066
backbone_792.jpg,real,hf:ComplexDataLab/OpenFake,792,laion,768,512
backbone_793.jpg,real,hf:ComplexDataLab/OpenFake,793,pexels,1068,1600
backbone_794.jpg,real,hf:ComplexDataLab/OpenFake,794,pexels,1066,1600
backbone_795.jpg,real,hf:ComplexDataLab/OpenFake,795,pexels,1066,1600
backbone_796.jpg,fake,hf:ComplexDataLab/OpenFake,796,stable-diffusion-v1-5,512,512
backbone_797.jpg,real,hf:ComplexDataLab/OpenFake,797,pexels,1600,1600
backbone_798.jpg,real,hf:ComplexDataLab/OpenFake,798,laion,630,420
backbone_799.jpg,fake,hf:ComplexDataLab/OpenFake,799,sd-2.1,512,512
backbone_800.jpg,fake,hf:ComplexDataLab/OpenFake,800,sd-turbo,512,512
backbone_801.jpg,real,hf:ComplexDataLab/OpenFake,801,laion,439,659
backbone_802.jpg,fake,hf:ComplexDataLab/OpenFake,802,sd-2.1,1360,768
backbone_803.jpg,real,hf:ComplexDataLab/OpenFake,803,laion,550,550
backbone_804.jpg,real,hf:ComplexDataLab/OpenFake,804,pexels,1066,1600
backbone_805.jpg,fake,hf:ComplexDataLab/OpenFake,805,flux.1-schnell,1024,1024
backbone_806.jpg,real,hf:ComplexDataLab/OpenFake,806,laion,1128,1056
backbone_807.jpg,fake,hf:ComplexDataLab/OpenFake,807,flux.1-schnell,512,1024
backbone_808.jpg,fake,hf:ComplexDataLab/OpenFake,808,sd-1.5-epicdream,832,1248
backbone_809.jpg,fake,hf:ComplexDataLab/OpenFake,809,sd-3.5,1024,1024
backbone_811.jpg,real,hf:ComplexDataLab/OpenFake,811,laion,640,480
backbone_812.jpg,real,hf:ComplexDataLab/OpenFake,812,laion,1119,821
backbone_813.jpg,real,hf:ComplexDataLab/OpenFake,813,pexels,1279,1600
backbone_814.jpg,fake,hf:ComplexDataLab/OpenFake,814,sd-2.1,1024,1024
backbone_815.jpg,real,hf:ComplexDataLab/OpenFake,815,laion,1200,551
backbone_816.jpg,real,hf:ComplexDataLab/OpenFake,816,laion,1600,1600
backbone_817.jpg,fake,hf:ComplexDataLab/OpenFake,817,ltxv-2.3,1280,704
backbone_818.jpg,fake,hf:ComplexDataLab/OpenFake,818,hidream-i1-full,880,1168
backbone_819.jpg,real,hf:ComplexDataLab/OpenFake,819,pexels,1600,1200
backbone_820.jpg,fake,hf:ComplexDataLab/OpenFake,820,sd-2.1,512,512
backbone_821.jpg,fake,hf:ComplexDataLab/OpenFake,821,sd-3.5,1024,768
backbone_823.jpg,fake,hf:ComplexDataLab/OpenFake,823,sdxl-epic-realism,1024,1024
backbone_824.jpg,fake,hf:ComplexDataLab/OpenFake,824,sd-3.5,1152,768
backbone_825.jpg,real,hf:ComplexDataLab/OpenFake,825,pexels,1066,1600
backbone_826.jpg,fake,hf:ComplexDataLab/OpenFake,826,sd-3.5,768,1024
backbone_827.jpg,fake,hf:ComplexDataLab/OpenFake,827,imagen-4.0,768,1408
backbone_828.jpg,fake,hf:ComplexDataLab/OpenFake,828,qwen-image,1024,1024
backbone_829.jpg,real,hf:ComplexDataLab/OpenFake,829,pexels,1066,1600
backbone_830.jpg,fake,hf:ComplexDataLab/OpenFake,830,sd-3.5,512,1024
backbone_831.jpg,real,hf:ComplexDataLab/OpenFake,831,pexels,1600,1066
backbone_832.jpg,fake,hf:ComplexDataLab/OpenFake,832,studio-ghibli-wan2.1-t2v-14b-v1.0,544,688
backbone_833.jpg,real,hf:ComplexDataLab/OpenFake,833,pexels,900,1600
backbone_834.jpg,fake,hf:ComplexDataLab/OpenFake,834,sd-2.1,1024,1024
backbone_835.jpg,real,hf:ComplexDataLab/OpenFake,835,laion,695,950
backbone_836.jpg,fake,hf:ComplexDataLab/OpenFake,836,sdxl,1024,1024
backbone_837.jpg,fake,hf:ComplexDataLab/OpenFake,837,sd-1.5,1360,768
backbone_838.jpg,real,hf:ComplexDataLab/OpenFake,838,laion,1100,619
backbone_839.jpg,real,hf:ComplexDataLab/OpenFake,839,laion,1100,619
backbone_840.jpg,fake,hf:ComplexDataLab/OpenFake,840,dalle-3,1024,1024
backbone_841.jpg,fake,hf:ComplexDataLab/OpenFake,841,dalle-3,1024,1024
backbone_842.jpg,fake,hf:ComplexDataLab/OpenFake,842,sd-3.5,768,1152
backbone_843.jpg,real,hf:ComplexDataLab/OpenFake,843,pexels,1066,1600
backbone_844.jpg,fake,hf:ComplexDataLab/OpenFake,844,sdxl-epic-realism,512,1024
backbone_845.jpg,fake,hf:ComplexDataLab/OpenFake,845,sd-3.5,1024,1024
backbone_846.jpg,fake,hf:ComplexDataLab/OpenFake,846,sd-turbo,512,512
backbone_847.jpg,fake,hf:ComplexDataLab/OpenFake,847,hidream-i1-full,768,1360
backbone_848.jpg,real,hf:ComplexDataLab/OpenFake,848,pexels,1600,1000
backbone_850.jpg,real,hf:ComplexDataLab/OpenFake,850,pexels,900,1600
backbone_851.jpg,fake,hf:ComplexDataLab/OpenFake,851,flux.1-dev,1024,512
backbone_852.jpg,fake,hf:ComplexDataLab/OpenFake,852,flux.1-dev,768,1024
backbone_854.jpg,fake,hf:ComplexDataLab/OpenFake,854,sd-2.1,832,1248
backbone_855.jpg,real,hf:ComplexDataLab/OpenFake,855,pexels,1066,1600
backbone_856.jpg,fake,hf:ComplexDataLab/OpenFake,856,flux-1.1-pro,896,1152
backbone_858.jpg,real,hf:ComplexDataLab/OpenFake,858,laion,450,450
backbone_859.jpg,fake,hf:ComplexDataLab/OpenFake,859,sd-3.5,1024,768
backbone_861.jpg,real,hf:ComplexDataLab/OpenFake,861,laion,483,640
backbone_862.jpg,real,hf:ComplexDataLab/OpenFake,862,laion,400,573
backbone_863.jpg,real,hf:ComplexDataLab/OpenFake,863,laion,514,514
backbone_864.jpg,real,hf:ComplexDataLab/OpenFake,864,pexels,1066,1600
backbone_865.jpg,fake,hf:ComplexDataLab/OpenFake,865,midjourney-6,1024,1024
backbone_866.jpg,real,hf:ComplexDataLab/OpenFake,866,pexels,1280,1600
backbone_868.jpg,real,hf:ComplexDataLab/OpenFake,868,laion,634,808
backbone_869.jpg,real,hf:ComplexDataLab/OpenFake,869,laion,550,550
backbone_871.jpg,fake,hf:ComplexDataLab/OpenFake,871,hidream-i1-full,1168,880
backbone_872.jpg,real,hf:ComplexDataLab/OpenFake,872,laion,400,400
backbone_873.jpg,fake,hf:ComplexDataLab/OpenFake,873,animagine-xl-3.1,1024,1024
backbone_874.jpg,fake,hf:ComplexDataLab/OpenFake,874,wan-video-2.2,900,1600
backbone_875.jpg,real,hf:ComplexDataLab/OpenFake,875,pexels,1066,1600
backbone_876.jpg,fake,hf:ComplexDataLab/OpenFake,876,flux-1.1-pro,1216,832
backbone_877.jpg,fake,hf:ComplexDataLab/OpenFake,877,ideogram-3.0,1312,736
backbone_878.jpg,real,hf:ComplexDataLab/OpenFake,878,pexels,1600,1066
backbone_879.jpg,real,hf:ComplexDataLab/OpenFake,879,laion,1200,1600
backbone_880.jpg,real,hf:ComplexDataLab/OpenFake,880,laion,584,700
backbone_882.jpg,real,hf:ComplexDataLab/OpenFake,882,laion,650,650
backbone_884.jpg,real,hf:ComplexDataLab/OpenFake,884,pexels,1066,1600
backbone_885.jpg,fake,hf:ComplexDataLab/OpenFake,885,ideogram-3.0,1248,832
backbone_886.jpg,fake,hf:ComplexDataLab/OpenFake,886,gpt-image-1,1024,1536
backbone_888.jpg,fake,hf:ComplexDataLab/OpenFake,888,sdxl-epic-realism,768,1024
backbone_889.jpg,real,hf:ComplexDataLab/OpenFake,889,laion,1280,720
backbone_890.jpg,fake,hf:ComplexDataLab/OpenFake,890,sd-3.5,1024,1024
backbone_891.jpg,fake,hf:ComplexDataLab/OpenFake,891,flux.1-schnell,1024,768
backbone_892.jpg,fake,hf:ComplexDataLab/OpenFake,892,sd-3.5,1024,512
backbone_893.jpg,real,hf:ComplexDataLab/OpenFake,893,pexels,1600,1200
backbone_894.jpg,real,hf:ComplexDataLab/OpenFake,894,laion,728,546
backbone_895.jpg,real,hf:ComplexDataLab/OpenFake,895,pexels,1200,1600
backbone_896.jpg,fake,hf:ComplexDataLab/OpenFake,896,sd-2.1,1360,768
backbone_897.jpg,fake,hf:ComplexDataLab/OpenFake,897,sd-3.5,1024,768
backbone_898.jpg,real,hf:ComplexDataLab/OpenFake,898,pexels,1600,1067
backbone_899.jpg,fake,hf:ComplexDataLab/OpenFake,899,sdxl-juggernaut,1024,1024
backbone_900.jpg,fake,hf:ComplexDataLab/OpenFake,900,sd-3.5,1024,1024
backbone_901.jpg,real,hf:ComplexDataLab/OpenFake,901,laion,1000,667
backbone_904.jpg,fake,hf:ComplexDataLab/OpenFake,904,mystic,512,1024
backbone_905.jpg,fake,hf:ComplexDataLab/OpenFake,905,cyberrealistic-xl-v9.0,1024,1024
backbone_906.jpg,fake,hf:ComplexDataLab/OpenFake,906,sd-3.5,1024,768
backbone_907.jpg,fake,hf:ComplexDataLab/OpenFake,907,flux.1-dev,512,1024
backbone_908.jpg,real,hf:ComplexDataLab/OpenFake,908,laion,1024,683
backbone_909.jpg,real,hf:ComplexDataLab/OpenFake,909,pexels,1600,1066
backbone_910.jpg,fake,hf:ComplexDataLab/OpenFake,910,sdxl-epic-realism,1024,1024
backbone_911.jpg,fake,hf:ComplexDataLab/OpenFake,911,flux.1-dev,1024,512
backbone_912.jpg,fake,hf:ComplexDataLab/OpenFake,912,sd-3.5,768,1152
backbone_913.jpg,fake,hf:ComplexDataLab/OpenFake,913,realistic_vision_v5.1_novae,512,512
backbone_914.jpg,fake,hf:ComplexDataLab/OpenFake,914,gpt-image-1,1024,1536
backbone_915.jpg,fake,hf:ComplexDataLab/OpenFake,915,sdxl-epic-realism,1024,1024
backbone_916.jpg,fake,hf:ComplexDataLab/OpenFake,916,sd-2.1,1024,1024
backbone_917.jpg,fake,hf:ComplexDataLab/OpenFake,917,sd-3.5,512,1024
backbone_918.jpg,real,hf:ComplexDataLab/OpenFake,918,pexels,1066,1600
backbone_919.jpg,fake,hf:ComplexDataLab/OpenFake,919,flux.1-dev,1024,1024
backbone_920.jpg,fake,hf:ComplexDataLab/OpenFake,920,flux.1-dev,512,1024
backbone_921.jpg,real,hf:ComplexDataLab/OpenFake,921,pexels,1198,1600
backbone_922.jpg,fake,hf:ComplexDataLab/OpenFake,922,gpt-image-1,1024,1536
backbone_923.jpg,real,hf:ComplexDataLab/OpenFake,923,pexels,1066,1599
backbone_924.jpg,real,hf:ComplexDataLab/OpenFake,924,laion,627,470
backbone_925.jpg,fake,hf:ComplexDataLab/OpenFake,925,playground-v2.5-1024px-aesthetic,1024,1024
backbone_926.jpg,fake,hf:ComplexDataLab/OpenFake,926,flux.1-dev,768,1152
backbone_927.jpg,fake,hf:ComplexDataLab/OpenFake,927,sd-3.5,1024,768
backbone_928.jpg,real,hf:ComplexDataLab/OpenFake,928,pexels,1600,906
backbone_929.jpg,real,hf:ComplexDataLab/OpenFake,929,pexels,1066,1600
backbone_930.jpg,fake,hf:ComplexDataLab/OpenFake,930,sd-1.5-dreamshaper,768,1152
backbone_931.jpg,fake,hf:ComplexDataLab/OpenFake,931,gpt-image-1,1024,1536
backbone_932.jpg,real,hf:ComplexDataLab/OpenFake,932,laion,630,462
backbone_933.jpg,fake,hf:ComplexDataLab/OpenFake,933,imagen-4.0,1600,1474
backbone_934.jpg,fake,hf:ComplexDataLab/OpenFake,934,dalle-3,1024,1024
backbone_935.jpg,fake,hf:ComplexDataLab/OpenFake,935,sd-2.1,1024,1024
backbone_936.jpg,fake,hf:ComplexDataLab/OpenFake,936,flux-1.1-pro,768,1344
backbone_937.jpg,real,hf:ComplexDataLab/OpenFake,937,pexels,1066,1600
backbone_938.jpg,fake,hf:ComplexDataLab/OpenFake,938,chroma,512,1024
backbone_939.jpg,fake,hf:ComplexDataLab/OpenFake,939,stable-diffusion-xl-base-1.0,1024,1024
backbone_940.jpg,real,hf:ComplexDataLab/OpenFake,940,laion,860,394
backbone_941.jpg,real,hf:ComplexDataLab/OpenFake,941,laion,1000,667
backbone_942.jpg,real,hf:ComplexDataLab/OpenFake,942,pexels,1065,1600
backbone_943.jpg,real,hf:ComplexDataLab/OpenFake,943,pexels,1066,1600
backbone_944.jpg,real,hf:ComplexDataLab/OpenFake,944,laion,634,406
backbone_945.jpg,fake,hf:ComplexDataLab/OpenFake,945,sd-2.1,1248,832
backbone_946.jpg,real,hf:ComplexDataLab/OpenFake,946,laion,630,420
backbone_947.jpg,real,hf:ComplexDataLab/OpenFake,947,laion,570,1600
backbone_948.jpg,real,hf:ComplexDataLab/OpenFake,948,pexels,1600,1067
backbone_949.jpg,real,hf:ComplexDataLab/OpenFake,949,pexels,1600,900
backbone_950.jpg,fake,hf:ComplexDataLab/OpenFake,950,midjourney-6,1024,1024
backbone_951.jpg,fake,hf:ComplexDataLab/OpenFake,951,sdxl-realvis-v5,768,1152
backbone_952.jpg,fake,hf:ComplexDataLab/OpenFake,952,sd-2.1,384,512
backbone_953.jpg,fake,hf:ComplexDataLab/OpenFake,953,sd-3.5,512,1024
backbone_954.jpg,fake,hf:ComplexDataLab/OpenFake,954,sdxl-touchofrealism,1024,512
backbone_955.jpg,fake,hf:ComplexDataLab/OpenFake,955,sd-3.5,1024,512
backbone_956.jpg,fake,hf:ComplexDataLab/OpenFake,956,sdxl-realvis-v5,768,512
backbone_958.jpg,fake,hf:ComplexDataLab/OpenFake,958,sd-3.5,768,1152
backbone_959.jpg,real,hf:ComplexDataLab/OpenFake,959,laion,640,922
backbone_960.jpg,fake,hf:ComplexDataLab/OpenFake,960,sd-3.5,1024,1024
backbone_962.jpg,fake,hf:ComplexDataLab/OpenFake,962,sd-3.5,1024,1024
backbone_963.jpg,real,hf:ComplexDataLab/OpenFake,963,pexels,1200,1600
backbone_964.jpg,fake,hf:ComplexDataLab/OpenFake,964,sdxl-epic-realism,1024,1024
backbone_965.jpg,real,hf:ComplexDataLab/OpenFake,965,laion,556,834
backbone_966.jpg,fake,hf:ComplexDataLab/OpenFake,966,sd-3.5,1024,1024
backbone_967.jpg,real,hf:ComplexDataLab/OpenFake,967,pexels,1421,1600
backbone_968.jpg,fake,hf:ComplexDataLab/OpenFake,968,sdxl-touchofrealism,768,1024
backbone_969.jpg,fake,hf:ComplexDataLab/OpenFake,969,sd-2.1,512,512
backbone_972.jpg,real,hf:ComplexDataLab/OpenFake,972,pexels,1600,1066
backbone_973.jpg,fake,hf:ComplexDataLab/OpenFake,973,sd-3.5,512,1024
backbone_974.jpg,fake,hf:ComplexDataLab/OpenFake,974,flux.1-schnell,1024,768
backbone_976.jpg,fake,hf:ComplexDataLab/OpenFake,976,sd-2.1,512,512
backbone_977.jpg,real,hf:ComplexDataLab/OpenFake,977,pexels,1202,1600
backbone_978.jpg,fake,hf:ComplexDataLab/OpenFake,978,sd-1.5,512,768
backbone_979.jpg,real,hf:ComplexDataLab/OpenFake,979,pexels,980,1600
backbone_980.jpg,fake,hf:ComplexDataLab/OpenFake,980,sd-3.5,1024,1024
backbone_981.jpg,fake,hf:ComplexDataLab/OpenFake,981,sdxl,832,1248
backbone_982.jpg,real,hf:ComplexDataLab/OpenFake,982,pexels,1600,1068
backbone_984.jpg,real,hf:ComplexDataLab/OpenFake,984,pexels,1066,1600
backbone_985.jpg,real,hf:ComplexDataLab/OpenFake,985,pexels,1066,1600
backbone_987.jpg,real,hf:ComplexDataLab/OpenFake,987,laion,640,1138
backbone_988.jpg,fake,hf:ComplexDataLab/OpenFake,988,sd-2.1,832,1248
backbone_989.jpg,fake,hf:ComplexDataLab/OpenFake,989,sdxl,768,1152
backbone_990.jpg,real,hf:ComplexDataLab/OpenFake,990,laion,850,400
backbone_992.jpg,fake,hf:ComplexDataLab/OpenFake,992,flux.1-dev,1024,1024
backbone_993.jpg,fake,hf:ComplexDataLab/OpenFake,993,sdxl-juggernaut,768,1024
backbone_994.jpg,real,hf:ComplexDataLab/OpenFake,994,pexels,1066,1600
backbone_996.jpg,real,hf:ComplexDataLab/OpenFake,996,laion,1024,734
backbone_997.jpg,real,hf:ComplexDataLab/OpenFake,997,pexels,1600,1066
backbone_998.jpg,real,hf:ComplexDataLab/OpenFake,998,pexels,1083,1600
backbone_999.jpg,fake,hf:ComplexDataLab/OpenFake,999,flux.1-schnell,512,1024
backbone_1000.jpg,real,hf:ComplexDataLab/OpenFake,1000,laion,1080,1349
backbone_1001.jpg,fake,hf:ComplexDataLab/OpenFake,1001,sd-3.5,1024,512
backbone_1002.jpg,fake,hf:ComplexDataLab/OpenFake,1002,sd-3.5,1152,768
backbone_1003.jpg,fake,hf:ComplexDataLab/OpenFake,1003,sd-3.5,1024,512
backbone_1004.jpg,fake,hf:ComplexDataLab/OpenFake,1004,seedream-v4.5,1600,1600
backbone_1005.jpg,fake,hf:ComplexDataLab/OpenFake,1005,flux.1-dev,1024,512
backbone_1008.jpg,fake,hf:ComplexDataLab/OpenFake,1008,gpt-image-1,1024,1024
backbone_1010.jpg,fake,hf:ComplexDataLab/OpenFake,1010,ideogram-3.0,1024,1024
backbone_1011.jpg,real,hf:ComplexDataLab/OpenFake,1011,pexels,1066,1600
backbone_1014.jpg,fake,hf:ComplexDataLab/OpenFake,1014,sdxl-epic-realism,1024,1024
backbone_1015.jpg,fake,hf:ComplexDataLab/OpenFake,1015,sdxl-juggernaut,1024,512
backbone_1016.jpg,real,hf:ComplexDataLab/OpenFake,1016,pexels,1066,1599
backbone_1017.jpg,real,hf:ComplexDataLab/OpenFake,1017,laion,640,429
backbone_1018.jpg,fake,hf:ComplexDataLab/OpenFake,1018,grok-2-image-1212,1024,768
backbone_1019.jpg,real,hf:ComplexDataLab/OpenFake,1019,laion,652,489
backbone_1020.jpg,real,hf:ComplexDataLab/OpenFake,1020,laion,533,1600
backbone_1022.jpg,fake,hf:ComplexDataLab/OpenFake,1022,sd-2.1,832,1248
backbone_1023.jpg,real,hf:ComplexDataLab/OpenFake,1023,laion,500,700
backbone_1024.jpg,real,hf:ComplexDataLab/OpenFake,1024,pexels,1600,1600
backbone_1025.jpg,fake,hf:ComplexDataLab/OpenFake,1025,flux.1-dev,1152,768
backbone_1026.jpg,real,hf:ComplexDataLab/OpenFake,1026,pexels,1066,1600
backbone_1027.jpg,fake,hf:ComplexDataLab/OpenFake,1027,wan-video-2.2,1000,1600
backbone_1028.jpg,real,hf:ComplexDataLab/OpenFake,1028,laion,1024,739
backbone_1029.jpg,fake,hf:ComplexDataLab/OpenFake,1029,flux-mvc5000,768,1152
backbone_1030.jpg,real,hf:ComplexDataLab/OpenFake,1030,pexels,1204,1600
backbone_1031.jpg,real,hf:ComplexDataLab/OpenFake,1031,pexels,1066,1600
backbone_1032.jpg,fake,hf:ComplexDataLab/OpenFake,1032,sdxl-turbo,512,512
backbone_1033.jpg,fake,hf:ComplexDataLab/OpenFake,1033,flux.1-schnell,512,1024
backbone_1034.jpg,fake,hf:ComplexDataLab/OpenFake,1034,sdxl,1024,768
backbone_1035.jpg,fake,hf:ComplexDataLab/OpenFake,1035,gpt-image-1,1024,1024
backbone_1036.jpg,real,hf:ComplexDataLab/OpenFake,1036,pexels,1066,1600
backbone_1037.jpg,fake,hf:ComplexDataLab/OpenFake,1037,sdxl-epic-realism,512,1024
backbone_1038.jpg,real,hf:ComplexDataLab/OpenFake,1038,laion,1024,1024
backbone_1039.jpg,real,hf:ComplexDataLab/OpenFake,1039,pexels,1200,1600
backbone_1040.jpg,fake,hf:ComplexDataLab/OpenFake,1040,mystic,1024,512
backbone_1041.jpg,real,hf:ComplexDataLab/OpenFake,1041,pexels,1600,1064
backbone_1042.jpg,fake,hf:ComplexDataLab/OpenFake,1042,sdxl,512,1024
backbone_1043.jpg,real,hf:ComplexDataLab/OpenFake,1043,pexels,1600,1067
backbone_1044.jpg,real,hf:ComplexDataLab/OpenFake,1044,pexels,1063,1600
backbone_1046.jpg,real,hf:ComplexDataLab/OpenFake,1046,laion,900,739
backbone_1047.jpg,real,hf:ComplexDataLab/OpenFake,1047,laion,510,600
backbone_1048.jpg,fake,hf:ComplexDataLab/OpenFake,1048,midjourney-6,1024,1024
backbone_1049.jpg,real,hf:ComplexDataLab/OpenFake,1049,laion,650,434
backbone_1050.jpg,real,hf:ComplexDataLab/OpenFake,1050,pexels,1067,1600
backbone_1051.jpg,fake,hf:ComplexDataLab/OpenFake,1051,hidream-i1-full,880,1168
backbone_1052.jpg,fake,hf:ComplexDataLab/OpenFake,1052,sd-3.5,1024,768
backbone_1053.jpg,real,hf:ComplexDataLab/OpenFake,1053,pexels,1600,1066
backbone_1054.jpg,fake,hf:ComplexDataLab/OpenFake,1054,sd-turbo,512,512
