path,class,domain,source,sport,framing,generator,license,attribution,split,original_path
normalized/real/backbone_1286.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1286.jpg
normalized/fake/backbone_1287.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,ideogram-3.0,see source dataset card,,train,backbone/fake/backbone_1287.jpg
normalized/real/backbone_1288.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1288.jpg
normalized/fake/backbone_1289.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_1289.jpg
normalized/fake/backbone_1290.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,gpt-image-1,see source dataset card,,val,backbone/fake/backbone_1290.jpg
normalized/fake/backbone_1291.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1291.jpg
normalized/real/backbone_1292.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1292.jpg
normalized/fake/backbone_1293.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-1.1-pro,see source dataset card,,val,backbone/fake/backbone_1293.jpg
normalized/fake/backbone_1294.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,gpt-image-1,see source dataset card,,train,backbone/fake/backbone_1294.jpg
normalized/real/backbone_1295.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1295.jpg
normalized/fake/backbone_1296.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,val,backbone/fake/backbone_1296.jpg
normalized/fake/backbone_1297.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,animagine-xl-3.1,see source dataset card,,train,backbone/fake/backbone_1297.jpg
normalized/fake/backbone_1298.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-epicdream,see source dataset card,,train,backbone/fake/backbone_1298.jpg
normalized/real/backbone_1299.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1299.jpg
normalized/real/backbone_1300.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1300.jpg
normalized/fake/backbone_1301.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,test,backbone/fake/backbone_1301.jpg
normalized/fake/backbone_1302.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,val,backbone/fake/backbone_1302.jpg
normalized/fake/backbone_1304.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,val,backbone/fake/backbone_1304.jpg
normalized/fake/backbone_1305.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-dreamshaper,see source dataset card,,train,backbone/fake/backbone_1305.jpg
normalized/fake/backbone_1306.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,one-obsession-17-red-sdxl,see source dataset card,,train,backbone/fake/backbone_1306.jpg
normalized/real/backbone_1307.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1307.jpg
normalized/real/backbone_1308.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_1308.jpg
normalized/real/backbone_1309.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1309.jpg
normalized/fake/backbone_1310.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,test,backbone/fake/backbone_1310.jpg
normalized/real/backbone_1311.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1311.jpg
normalized/fake/backbone_1312.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1312.jpg
normalized/fake/backbone_1313.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-mvc5000,see source dataset card,,val,backbone/fake/backbone_1313.jpg
normalized/real/backbone_1314.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1314.jpg
normalized/fake/backbone_1315.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1315.jpg
normalized/fake/backbone_1316.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,val,backbone/fake/backbone_1316.jpg
normalized/fake/backbone_1317.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-epicdream,see source dataset card,,train,backbone/fake/backbone_1317.jpg
normalized/fake/backbone_1319.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5,see source dataset card,,train,backbone/fake/backbone_1319.jpg
normalized/real/backbone_1321.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1321.jpg
normalized/real/backbone_1322.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1322.jpg
normalized/real/backbone_1324.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1324.jpg
normalized/fake/backbone_1325.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,qwen-image,see source dataset card,,train,backbone/fake/backbone_1325.jpg
normalized/real/backbone_1326.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1326.jpg
normalized/real/backbone_1327.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1327.jpg
normalized/real/backbone_1328.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1328.jpg
normalized/real/backbone_1329.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1329.jpg
normalized/real/backbone_1330.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1330.jpg
normalized/fake/backbone_1331.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-realvis-v5,see source dataset card,,val,backbone/fake/backbone_1331.jpg
normalized/real/backbone_1333.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1333.jpg
normalized/real/backbone_1334.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1334.jpg
normalized/real/backbone_1335.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1335.jpg
normalized/fake/backbone_1336.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,val,backbone/fake/backbone_1336.jpg
normalized/fake/backbone_1338.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,hidream-i1-full,see source dataset card,,test,backbone/fake/backbone_1338.jpg
normalized/real/backbone_1339.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1339.jpg
normalized/fake/backbone_1340.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1340.jpg
normalized/real/backbone_1342.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1342.jpg
normalized/real/backbone_1344.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1344.jpg
normalized/real/backbone_1345.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1345.jpg
normalized/fake/backbone_1346.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1346.jpg
normalized/fake/backbone_1347.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,val,backbone/fake/backbone_1347.jpg
normalized/real/backbone_1348.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1348.jpg
normalized/real/backbone_1349.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1349.jpg
normalized/real/backbone_1350.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1350.jpg
normalized/real/backbone_1351.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1351.jpg
normalized/fake/backbone_1353.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,gpt-image-1,see source dataset card,,train,backbone/fake/backbone_1353.jpg
normalized/fake/backbone_1354.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-turbo,see source dataset card,,train,backbone/fake/backbone_1354.jpg
normalized/real/backbone_1356.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1356.jpg
normalized/fake/backbone_1357.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-1.1-pro,see source dataset card,,train,backbone/fake/backbone_1357.jpg
normalized/fake/backbone_1358.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,tiny-random-sana,see source dataset card,,train,backbone/fake/backbone_1358.jpg
normalized/real/backbone_1359.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1359.jpg
normalized/fake/backbone_1360.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,dalle-3,see source dataset card,,train,backbone/fake/backbone_1360.jpg
normalized/real/backbone_1361.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1361.jpg
normalized/real/backbone_1362.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1362.jpg
normalized/real/backbone_1363.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1363.jpg
normalized/real/backbone_1365.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1365.jpg
normalized/fake/backbone_1366.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,test,backbone/fake/backbone_1366.jpg
normalized/real/backbone_1367.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1367.jpg
normalized/fake/backbone_1368.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1368.jpg
normalized/fake/backbone_1369.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,train,backbone/fake/backbone_1369.jpg
normalized/fake/backbone_1370.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,train,backbone/fake/backbone_1370.jpg
normalized/fake/backbone_1371.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_1371.jpg
normalized/real/backbone_1372.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1372.jpg
normalized/fake/backbone_1373.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_1373.jpg
normalized/real/backbone_1374.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1374.jpg
normalized/fake/backbone_1375.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,train,backbone/fake/backbone_1375.jpg
normalized/real/backbone_1376.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1376.jpg
normalized/real/backbone_1377.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1377.jpg
normalized/real/backbone_1378.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_1378.jpg
normalized/fake/backbone_1382.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.2-klein-base-4b,see source dataset card,,test,backbone/fake/backbone_1382.jpg
normalized/real/backbone_1383.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1383.jpg
normalized/real/backbone_1384.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1384.jpg
normalized/real/backbone_1385.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1385.jpg
normalized/fake/backbone_1386.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,val,backbone/fake/backbone_1386.jpg
normalized/real/backbone_1387.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1387.jpg
normalized/fake/backbone_1389.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,chroma,see source dataset card,,train,backbone/fake/backbone_1389.jpg
normalized/real/backbone_1391.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1391.jpg
normalized/real/backbone_1392.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1392.jpg
normalized/fake/backbone_1395.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1395.jpg
normalized/fake/backbone_1396.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_1396.jpg
normalized/real/backbone_1398.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1398.jpg
normalized/real/backbone_1399.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1399.jpg
normalized/real/backbone_1400.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1400.jpg
normalized/real/backbone_1401.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1401.jpg
normalized/fake/backbone_1402.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,train,backbone/fake/backbone_1402.jpg
normalized/fake/backbone_1403.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,train,backbone/fake/backbone_1403.jpg
normalized/fake/backbone_1404.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,pony,see source dataset card,,train,backbone/fake/backbone_1404.jpg
normalized/real/backbone_1406.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1406.jpg
normalized/fake/backbone_1407.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1407.jpg
normalized/fake/backbone_1408.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,qwen-image,see source dataset card,,train,backbone/fake/backbone_1408.jpg
normalized/real/backbone_1410.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1410.jpg
normalized/fake/backbone_1411.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl,see source dataset card,,val,backbone/fake/backbone_1411.jpg
normalized/fake/backbone_1412.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,ideogram-3.0,see source dataset card,,val,backbone/fake/backbone_1412.jpg
normalized/fake/backbone_1415.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.2-klein-4b,see source dataset card,,train,backbone/fake/backbone_1415.jpg
normalized/real/backbone_1416.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,val,backbone/real/backbone_1416.jpg
normalized/real/backbone_1417.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1417.jpg
normalized/fake/backbone_1418.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1418.jpg
normalized/real/backbone_1419.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1419.jpg
normalized/fake/backbone_1420.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,qwen-image,see source dataset card,,test,backbone/fake/backbone_1420.jpg
normalized/fake/backbone_1421.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,train,backbone/fake/backbone_1421.jpg
normalized/real/backbone_1422.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1422.jpg
normalized/real/backbone_1424.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1424.jpg
normalized/fake/backbone_1425.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,dalle-3,see source dataset card,,train,backbone/fake/backbone_1425.jpg
normalized/fake/backbone_1426.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_1426.jpg
normalized/real/backbone_1428.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1428.jpg
normalized/real/backbone_1429.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1429.jpg
normalized/fake/backbone_1430.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,dalle-3,see source dataset card,,val,backbone/fake/backbone_1430.jpg
normalized/real/backbone_1431.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1431.jpg
normalized/real/backbone_1432.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1432.jpg
normalized/fake/backbone_1433.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,playground-v2.5-1024px-aesthetic,see source dataset card,,train,backbone/fake/backbone_1433.jpg
normalized/fake/backbone_1434.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,hidream-i1-full,see source dataset card,,val,backbone/fake/backbone_1434.jpg
normalized/real/backbone_1436.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1436.jpg
normalized/real/backbone_1437.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1437.jpg
normalized/fake/backbone_1439.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,test,backbone/fake/backbone_1439.jpg
normalized/real/backbone_1440.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1440.jpg
normalized/fake/backbone_1441.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl-epic-realism,see source dataset card,,train,backbone/fake/backbone_1441.jpg
normalized/fake/backbone_1442.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1442.jpg
normalized/real/backbone_1443.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1443.jpg
normalized/fake/backbone_1444.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,qwen-image,see source dataset card,,train,backbone/fake/backbone_1444.jpg
normalized/fake/backbone_1445.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,cyberrealistic-pony-v14.0,see source dataset card,,val,backbone/fake/backbone_1445.jpg
normalized/fake/backbone_1446.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,seedream-v4.0,see source dataset card,,train,backbone/fake/backbone_1446.jpg
normalized/fake/backbone_1448.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_1448.jpg
normalized/fake/backbone_1451.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,train,backbone/fake/backbone_1451.jpg
normalized/real/backbone_1452.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_1452.jpg
normalized/real/backbone_1454.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1454.jpg
normalized/fake/backbone_1455.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-dev,see source dataset card,,test,backbone/fake/backbone_1455.jpg
normalized/real/backbone_1456.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1456.jpg
normalized/fake/backbone_1457.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1457.jpg
normalized/real/backbone_1460.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_1460.jpg
normalized/real/backbone_1461.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1461.jpg
normalized/fake/backbone_1463.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,imagen-3.0-002,see source dataset card,,train,backbone/fake/backbone_1463.jpg
normalized/real/backbone_1464.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1464.jpg
normalized/real/backbone_1465.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1465.jpg
normalized/fake/backbone_1466.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,gpt-image-1,see source dataset card,,val,backbone/fake/backbone_1466.jpg
normalized/fake/backbone_1467.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1467.jpg
normalized/real/backbone_1469.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1469.jpg
normalized/fake/backbone_1470.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,gpt-image-1,see source dataset card,,test,backbone/fake/backbone_1470.jpg
normalized/fake/backbone_1471.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux.1-schnell,see source dataset card,,train,backbone/fake/backbone_1471.jpg
normalized/fake/backbone_1475.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1475.jpg
normalized/real/backbone_1476.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1476.jpg
normalized/real/backbone_1477.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1477.jpg
normalized/real/backbone_1478.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,val,backbone/real/backbone_1478.jpg
normalized/fake/backbone_1479.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1479.jpg
normalized/real/backbone_1480.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_1480.jpg
normalized/real/backbone_1481.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1481.jpg
normalized/real/backbone_1482.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1482.jpg
normalized/fake/backbone_1483.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-1.5-dreamshaper,see source dataset card,,train,backbone/fake/backbone_1483.jpg
normalized/fake/backbone_1484.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-1.1-pro,see source dataset card,,train,backbone/fake/backbone_1484.jpg
normalized/real/backbone_1485.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1485.jpg
normalized/real/backbone_1486.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1486.jpg
normalized/real/backbone_1488.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1488.jpg
normalized/real/backbone_1489.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1489.jpg
normalized/real/backbone_1490.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1490.jpg
normalized/real/backbone_1491.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1491.jpg
normalized/real/backbone_1493.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,test,backbone/real/backbone_1493.jpg
normalized/fake/backbone_1494.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,test,backbone/fake/backbone_1494.jpg
normalized/fake/backbone_1495.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,flux-1.1-pro,see source dataset card,,train,backbone/fake/backbone_1495.jpg
normalized/fake/backbone_1496.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,test,backbone/fake/backbone_1496.jpg
normalized/real/backbone_1497.jpg,real,general,hf:ComplexDataLab/OpenFake,,,pexels,see source dataset card,,train,backbone/real/backbone_1497.jpg
normalized/fake/backbone_1498.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,midjourney-6,see source dataset card,,train,backbone/fake/backbone_1498.jpg
normalized/fake/backbone_1499.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1499.jpg
normalized/real/backbone_1500.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,test,backbone/real/backbone_1500.jpg
normalized/fake/backbone_1501.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,cyberrealistic-pony-v14.1,see source dataset card,,train,backbone/fake/backbone_1501.jpg
normalized/fake/backbone_1504.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,imagen-3.0-002,see source dataset card,,train,backbone/fake/backbone_1504.jpg
normalized/fake/backbone_1505.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-3.5,see source dataset card,,train,backbone/fake/backbone_1505.jpg
normalized/real/backbone_1507.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1507.jpg
normalized/real/backbone_1508.jpg,real,general,hf:ComplexDataLab/OpenFake,,,laion,see source dataset card,,train,backbone/real/backbone_1508.jpg
normalized/fake/backbone_1509.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-2.1,see source dataset card,,train,backbone/fake/backbone_1509.jpg
normalized/fake/backbone_1510.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,dalle-3,see source dataset card,,val,backbone/fake/backbone_1510.jpg
normalized/fake/backbone_1511.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sd-xl-v1.0-vae-fix,see source dataset card,,test,backbone/fake/backbone_1511.jpg
normalized/fake/backbone_1512.jpg,fake,general,hf:ComplexDataLab/OpenFake,,,sdxl,see source dataset card,,val,backbone/fake/backbone_1512.jpg
